activity_date_key,activity_date,salesperson_id,team_id,region_id,leads_received,contacts_made,quotes_issued,applications_submitted,policies_closed
20260101,2026-01-01,SP0037,TM003,GP01,7,5,3,3,3
20260101,2026-01-01,SP0038,TM014,NC01,11,8,4,3,2
20260101,2026-01-01,SP0039,TM014,NC01,9,7,4,4,3
20260101,2026-01-01,SP0040,TM014,NC01,6,3,0,0,0
20260101,2026-01-01,SP0042,TM011,LP01,12,10,4,4,3
20260101,2026-01-01,SP0043,TM002,GP03,14,10,3,2,2
20260101,2026-01-01,SP0044,TM005,WC03,6,5,2,0,0
20260101,2026-01-01,SP0045,TM011,LP01,5,3,3,3,3
20260101,2026-01-01,SP0050,TM013,NW02,4,4,2,1,1
20260101,2026-01-01,SP0054,TM010,FS01,7,5,1,0,0
20260101,2026-01-01,SP0058,TM013,NW01,7,5,3,3,3
20260101,2026-01-01,SP0059,TM001,GP05,10,7,5,3,3
20260101,2026-01-01,SP0060,TM005,WC03,8,7,4,3,3
20260101,2026-01-01,SP0061,TM011,LP02,6,5,2,1,1
20260101,2026-01-01,SP0063,TM002,GP02,6,4,2,1,0
20260101,2026-01-01,SP0064,TM011,LP01,8,6,4,3,2
20260101,2026-01-01,SP0066,TM014,NC01,9,7,5,2,1
20260101,2026-01-01,SP0067,TM011,LP01,10,9,4,4,1
20260101,2026-01-01,SP0068,TM003,GP04,4,3,3,1,1
20260101,2026-01-01,SP0069,TM009,EC03,3,2,0,0,0
20260101,2026-01-01,SP0070,TM002,GP04,8,7,4,1,0
20260101,2026-01-01,SP0071,TM014,NC01,8,6,4,0,0
20260101,2026-01-01,SP0072,TM008,EC01,7,5,3,2,1
20260101,2026-01-01,SP0074,TM004,WC04,7,5,2,2,1
20260101,2026-01-01,SP0075,TM002,GP04,6,5,1,0,0
20260101,2026-01-01,SP0076,TM011,LP02,8,5,3,3,3
20260101,2026-01-01,SP0077,TM004,WC01,6,5,1,1,1
20260101,2026-01-01,SP0078,TM008,EC01,7,3,2,1,1
20260101,2026-01-01,SP0079,TM008,EC02,7,6,3,1,1
20260101,2026-01-01,SP0080,TM001,GP02,10,8,7,4,1
20260101,2026-01-01,SP0081,TM012,MP02,5,4,2,2,1
20260101,2026-01-01,SP0082,TM002,GP05,6,5,4,2,2
20260101,2026-01-01,SP0084,TM006,KZN04,13,11,7,5,5
20260101,2026-01-01,SP0085,TM012,MP02,9,7,5,4,4
20260101,2026-01-01,SP0087,TM003,GP04,13,8,5,3,2
20260101,2026-01-01,SP0088,TM001,GP05,5,4,3,2,2
20260101,2026-01-01,SP0089,TM012,MP02,6,3,0,0,0
20260101,2026-01-01,SP0090,TM002,GP03,11,8,3,3,3
20260101,2026-01-01,SP0091,TM001,GP04,9,7,4,4,3
20260101,2026-01-01,SP0092,TM002,GP01,7,4,2,2,2
20260101,2026-01-01,SP0093,TM003,GP04,16,13,5,2,2
20260101,2026-01-01,SP0095,TM010,FS02,9,7,4,4,3
20260101,2026-01-01,SP0096,TM008,EC02,10,7,4,1,1
20260101,2026-01-01,SP0097,TM003,GP04,8,8,5,3,3
20260101,2026-01-01,SP0098,TM007,KZN03,6,5,4,4,2
20260101,2026-01-01,SP0099,TM006,KZN02,5,4,3,2,1
20260101,2026-01-01,SP0101,TM006,KZN02,10,8,5,2,1
20260101,2026-01-01,SP0102,TM005,WC01,8,5,5,3,3
20260101,2026-01-01,SP0104,TM004,WC03,4,4,3,3,1
20260101,2026-01-01,SP0105,TM009,EC03,5,3,3,2,2
20260101,2026-01-01,SP0106,TM012,MP01,7,4,2,1,1
20260101,2026-01-01,SP0107,TM005,WC01,4,3,2,2,2
20260101,2026-01-01,SP0108,TM012,MP01,16,10,6,2,2
20260101,2026-01-01,SP0109,TM003,GP05,8,4,1,1,1
20260101,2026-01-01,SP0110,TM006,KZN03,9,7,4,2,2
20260101,2026-01-01,SP0111,TM002,GP04,13,10,9,7,6
20260101,2026-01-01,SP0112,TM011,LP02,9,7,2,2,2
20260101,2026-01-01,SP0113,TM009,EC01,8,6,5,3,2
20260101,2026-01-01,SP0114,TM006,KZN01,6,6,5,1,1
20260101,2026-01-01,SP0116,TM012,MP02,6,4,3,2,2
20260101,2026-01-01,SP0117,TM003,GP02,6,5,3,2,2
20260101,2026-01-01,SP0119,TM002,GP04,13,9,6,4,4
20260101,2026-01-01,SP0120,TM012,MP02,7,6,4,1,0
20260101,2026-01-01,SP0121,TM008,EC03,3,3,2,1,0
20260101,2026-01-01,SP0122,TM006,KZN01,7,5,3,1,0
20260101,2026-01-01,SP0124,TM014,NC01,6,4,1,0,0
20260101,2026-01-01,SP0127,TM008,EC03,10,9,3,2,1
20260101,2026-01-01,SP0131,TM012,MP01,12,9,6,1,0
20260101,2026-01-01,SP0132,TM002,GP05,7,6,3,0,0
20260101,2026-01-01,SP0133,TM005,WC03,2,2,0,0,0
20260101,2026-01-01,SP0135,TM001,GP05,5,5,2,1,1
20260101,2026-01-01,SP0136,TM010,FS02,5,3,2,1,1
20260101,2026-01-01,SP0137,TM006,KZN01,13,12,7,4,1
20260101,2026-01-01,SP0138,TM013,NW01,11,7,3,2,1
20260101,2026-01-01,SP0139,TM010,FS01,9,7,6,4,2
20260101,2026-01-01,SP0140,TM012,MP02,10,8,3,2,1
20260101,2026-01-01,SP0142,TM002,GP05,10,6,1,1,0
20260101,2026-01-01,SP0143,TM011,LP01,5,3,2,1,1
20260101,2026-01-01,SP0144,TM014,NC01,16,14,7,4,4
20260101,2026-01-01,SP0145,TM013,NW01,10,6,5,4,3
20260101,2026-01-01,SP0146,TM008,EC03,5,3,2,2,1
20260101,2026-01-01,SP0147,TM005,WC03,7,6,3,2,1
20260101,2026-01-01,SP0149,TM013,NW02,9,7,4,3,2
20260101,2026-01-01,SP0150,TM012,MP01,8,5,5,3,3
20260101,2026-01-01,SP0151,TM013,NW02,7,5,3,1,1
20260101,2026-01-01,SP0152,TM013,NW01,11,8,6,6,4
20260101,2026-01-01,SP0154,TM006,KZN04,7,6,2,1,1
20260101,2026-01-01,SP0155,TM007,KZN01,1,0,0,0,0
20260101,2026-01-01,SP0156,TM009,EC03,8,8,3,3,2
20260101,2026-01-01,SP0157,TM005,WC01,8,5,2,2,1
20260101,2026-01-01,SP0159,TM006,KZN01,8,6,5,4,4
20260102,2026-01-02,SP0001,TM001,GP05,17,12,8,8,4
20260102,2026-01-02,SP0003,TM003,GP04,3,3,2,2,1
20260102,2026-01-02,SP0004,TM004,WC03,7,3,1,1,0
20260102,2026-01-02,SP0006,TM006,KZN03,7,7,5,3,2
20260102,2026-01-02,SP0007,TM007,KZN02,7,5,3,2,0
20260102,2026-01-02,SP0008,TM008,EC01,9,7,5,3,3
20260102,2026-01-02,SP0009,TM009,EC02,7,5,5,1,0
20260102,2026-01-02,SP0010,TM010,FS01,7,5,3,2,2
20260102,2026-01-02,SP0011,TM011,LP01,8,5,3,2,2
20260102,2026-01-02,SP0013,TM013,NW01,8,6,2,2,0
20260102,2026-01-02,SP0015,TM002,GP04,12,11,7,5,4
20260102,2026-01-02,SP0017,TM007,KZN02,11,9,3,3,2
20260102,2026-01-02,SP0018,TM011,LP01,6,4,2,1,0
20260102,2026-01-02,SP0020,TM002,GP04,3,3,1,1,1
20260102,2026-01-02,SP0021,TM001,GP01,5,2,2,1,1
20260102,2026-01-02,SP0023,TM005,WC02,12,4,1,1,0
20260102,2026-01-02,SP0024,TM001,GP03,4,3,2,2,2
20260102,2026-01-02,SP0026,TM005,WC04,10,8,5,3,1
20260102,2026-01-02,SP0028,TM010,FS02,4,3,1,1,1
20260102,2026-01-02,SP0029,TM009,EC01,9,7,3,3,0
20260102,2026-01-02,SP0030,TM008,EC01,8,7,5,4,4
20260102,2026-01-02,SP0031,TM009,EC03,3,3,0,0,0
20260102,2026-01-02,SP0032,TM014,NC01,5,4,3,2,1
20260102,2026-01-02,SP0033,TM014,NC01,6,4,3,3,1
20260102,2026-01-02,SP0034,TM013,NW02,7,7,4,3,3
20260102,2026-01-02,SP0035,TM013,NW01,5,4,2,1,1
20260102,2026-01-02,SP0036,TM014,NC01,10,8,4,2,2
20260102,2026-01-02,SP0037,TM003,GP01,14,13,7,7,5
20260102,2026-01-02,SP0038,TM014,NC01,16,14,9,7,6
20260102,2026-01-02,SP0039,TM014,NC01,11,9,3,2,2
20260102,2026-01-02,SP0041,TM006,KZN01,12,10,4,4,2
20260102,2026-01-02,SP0042,TM011,LP01,15,11,6,5,3
20260102,2026-01-02,SP0043,TM002,GP03,5,3,1,0,0
20260102,2026-01-02,SP0044,TM005,WC03,7,5,2,2,1
20260102,2026-01-02,SP0045,TM011,LP01,8,5,3,2,2
20260102,2026-01-02,SP0046,TM009,EC03,10,7,4,2,1
20260102,2026-01-02,SP0049,TM002,GP05,9,7,3,2,1
20260102,2026-01-02,SP0050,TM013,NW02,8,7,4,3,2
20260102,2026-01-02,SP0051,TM014,NC01,10,6,2,1,1
20260102,2026-01-02,SP0052,TM003,GP05,7,4,3,2,2
20260102,2026-01-02,SP0053,TM013,NW01,7,5,3,1,0
20260102,2026-01-02,SP0054,TM010,FS01,8,7,2,2,1
20260102,2026-01-02,SP0055,TM009,EC02,5,4,3,3,1
20260102,2026-01-02,SP0057,TM004,WC01,3,3,2,2,2
20260102,2026-01-02,SP0058,TM013,NW01,6,4,2,2,2
20260102,2026-01-02,SP0059,TM001,GP05,15,12,5,3,3
20260102,2026-01-02,SP0060,TM005,WC03,3,2,2,2,2
20260102,2026-01-02,SP0062,TM011,LP01,5,5,2,1,1
20260102,2026-01-02,SP0063,TM002,GP02,10,7,2,2,1
20260102,2026-01-02,SP0064,TM011,LP01,7,3,2,2,2
20260102,2026-01-02,SP0065,TM005,WC02,7,6,3,2,0
20260102,2026-01-02,SP0066,TM014,NC01,9,8,5,4,1
20260102,2026-01-02,SP0067,TM011,LP01,10,8,4,2,2
20260102,2026-01-02,SP0068,TM003,GP04,4,4,2,0,0
20260102,2026-01-02,SP0069,TM009,EC03,3,3,1,1,0
20260102,2026-01-02,SP0070,TM002,GP04,7,5,2,2,2
20260102,2026-01-02,SP0071,TM014,NC01,7,6,5,3,3
20260102,2026-01-02,SP0072,TM008,EC01,7,5,2,2,1
20260102,2026-01-02,SP0073,TM009,EC03,11,9,5,3,2
20260102,2026-01-02,SP0074,TM004,WC04,13,9,6,0,0
20260102,2026-01-02,SP0077,TM004,WC01,7,7,5,5,4
20260102,2026-01-02,SP0078,TM008,EC01,6,2,1,1,1
20260102,2026-01-02,SP0080,TM001,GP02,13,10,6,4,3
20260102,2026-01-02,SP0081,TM012,MP02,4,2,1,0,0
20260102,2026-01-02,SP0082,TM002,GP05,12,8,7,4,2
20260102,2026-01-02,SP0083,TM007,KZN04,11,10,8,7,6
20260102,2026-01-02,SP0084,TM006,KZN04,10,9,6,4,4
20260102,2026-01-02,SP0085,TM012,MP02,12,9,5,2,2
20260102,2026-01-02,SP0086,TM010,FS01,6,4,2,1,0
20260102,2026-01-02,SP0087,TM003,GP04,10,8,3,3,2
20260102,2026-01-02,SP0088,TM001,GP05,8,4,2,2,2
20260102,2026-01-02,SP0092,TM002,GP01,10,10,4,4,4
20260102,2026-01-02,SP0093,TM003,GP04,11,10,5,3,1
20260102,2026-01-02,SP0094,TM001,GP03,6,2,2,2,2
20260102,2026-01-02,SP0095,TM010,FS02,9,7,4,3,3
20260102,2026-01-02,SP0097,TM003,GP04,7,5,3,1,0
20260102,2026-01-02,SP0098,TM007,KZN03,6,4,2,1,1
20260102,2026-01-02,SP0099,TM006,KZN02,7,4,3,1,1
20260102,2026-01-02,SP0101,TM006,KZN02,7,5,4,3,3
20260102,2026-01-02,SP0102,TM005,WC01,9,7,3,1,0
20260102,2026-01-02,SP0103,TM009,EC02,13,10,6,1,1
20260102,2026-01-02,SP0104,TM004,WC03,12,9,6,5,1
20260102,2026-01-02,SP0107,TM005,WC01,9,9,3,2,2
20260102,2026-01-02,SP0108,TM012,MP01,9,7,5,4,3
20260102,2026-01-02,SP0109,TM003,GP05,10,7,4,1,0
20260102,2026-01-02,SP0111,TM002,GP04,12,11,8,3,1
20260102,2026-01-02,SP0112,TM011,LP02,14,13,11,8,5
20260102,2026-01-02,SP0113,TM009,EC01,4,4,2,1,0
20260102,2026-01-02,SP0114,TM006,KZN01,18,15,9,5,3
20260102,2026-01-02,SP0115,TM012,MP01,4,3,3,3,2
20260102,2026-01-02,SP0118,TM003,GP01,8,6,5,3,1
20260102,2026-01-02,SP0119,TM002,GP04,7,3,2,1,1
20260102,2026-01-02,SP0121,TM008,EC03,2,1,1,0,0
20260102,2026-01-02,SP0122,TM006,KZN01,13,10,5,3,3
20260102,2026-01-02,SP0123,TM012,MP01,7,2,0,0,0
20260102,2026-01-02,SP0124,TM014,NC01,3,2,1,1,1
20260102,2026-01-02,SP0125,TM005,WC03,5,4,3,2,0
20260102,2026-01-02,SP0126,TM007,KZN02,8,5,3,2,1
20260102,2026-01-02,SP0128,TM007,KZN04,12,10,6,3,3
20260102,2026-01-02,SP0129,TM007,KZN04,6,4,3,2,2
20260102,2026-01-02,SP0130,TM007,KZN04,12,7,3,3,3
20260102,2026-01-02,SP0131,TM012,MP01,5,4,1,1,1
20260102,2026-01-02,SP0132,TM002,GP05,7,5,1,1,1
20260102,2026-01-02,SP0134,TM002,GP05,6,4,3,3,3
20260102,2026-01-02,SP0136,TM010,FS02,8,4,3,2,2
20260102,2026-01-02,SP0137,TM006,KZN01,9,8,5,3,3
20260102,2026-01-02,SP0138,TM013,NW01,10,8,6,3,2
20260102,2026-01-02,SP0140,TM012,MP02,9,6,4,3,2
20260102,2026-01-02,SP0141,TM002,GP04,7,5,3,2,2
20260102,2026-01-02,SP0142,TM002,GP05,8,4,3,2,2
20260102,2026-01-02,SP0143,TM011,LP01,4,1,1,1,1
20260102,2026-01-02,SP0144,TM014,NC01,13,9,7,4,4
20260102,2026-01-02,SP0145,TM013,NW01,10,9,5,3,2
20260102,2026-01-02,SP0146,TM008,EC03,11,9,6,2,1
20260102,2026-01-02,SP0147,TM005,WC03,9,7,5,3,3
20260102,2026-01-02,SP0148,TM005,WC04,9,5,3,2,1
20260102,2026-01-02,SP0149,TM013,NW02,12,9,5,5,2
20260102,2026-01-02,SP0151,TM013,NW02,13,11,5,3,3
20260102,2026-01-02,SP0152,TM013,NW01,13,10,7,5,4
20260102,2026-01-02,SP0154,TM006,KZN04,10,7,5,5,3
20260102,2026-01-02,SP0155,TM007,KZN01,1,1,0,0,0
20260102,2026-01-02,SP0156,TM009,EC03,6,3,2,1,1
20260102,2026-01-02,SP0157,TM005,WC01,4,3,1,1,1
20260102,2026-01-02,SP0158,TM007,KZN01,11,9,3,3,2
20260102,2026-01-02,SP0159,TM006,KZN01,12,11,3,2,2
20260102,2026-01-02,SP0160,TM004,WC03,5,3,1,0,0
20260105,2026-01-05,SP0001,TM001,GP05,7,6,3,1,1
20260105,2026-01-05,SP0002,TM002,GP01,8,4,3,2,2
20260105,2026-01-05,SP0003,TM003,GP04,6,4,2,1,0
20260105,2026-01-05,SP0004,TM004,WC03,9,7,4,3,3
20260105,2026-01-05,SP0005,TM005,WC02,6,5,4,3,2
20260105,2026-01-05,SP0006,TM006,KZN03,4,2,2,2,2
20260105,2026-01-05,SP0007,TM007,KZN02,7,4,1,1,1
20260105,2026-01-05,SP0008,TM008,EC01,9,7,2,2,2
20260105,2026-01-05,SP0009,TM009,EC02,4,3,2,1,1
20260105,2026-01-05,SP0010,TM010,FS01,7,4,3,2,1
20260105,2026-01-05,SP0012,TM012,MP02,12,10,5,3,2
20260105,2026-01-05,SP0013,TM013,NW01,12,11,5,3,3
20260105,2026-01-05,SP0014,TM014,NC01,12,8,2,1,0
20260105,2026-01-05,SP0015,TM002,GP04,12,9,6,5,5
20260105,2026-01-05,SP0016,TM011,LP02,10,7,3,3,2
20260105,2026-01-05,SP0017,TM007,KZN02,8,7,6,4,4
20260105,2026-01-05,SP0019,TM012,MP02,10,8,2,1,0
20260105,2026-01-05,SP0020,TM002,GP04,5,5,2,1,1
20260105,2026-01-05,SP0021,TM001,GP01,5,4,0,0,0
20260105,2026-01-05,SP0022,TM012,MP01,8,7,4,2,2
20260105,2026-01-05,SP0024,TM001,GP03,9,7,5,3,3
20260105,2026-01-05,SP0025,TM014,NC01,9,8,5,3,3
20260105,2026-01-05,SP0026,TM005,WC04,7,7,4,2,0
20260105,2026-01-05,SP0028,TM010,FS02,10,5,1,1,0
20260105,2026-01-05,SP0029,TM009,EC01,7,5,3,2,1
20260105,2026-01-05,SP0031,TM009,EC03,5,3,1,1,0
20260105,2026-01-05,SP0032,TM014,NC01,3,3,1,0,0
20260105,2026-01-05,SP0033,TM014,NC01,6,5,2,0,0
20260105,2026-01-05,SP0034,TM013,NW02,10,7,5,4,3
20260105,2026-01-05,SP0035,TM013,NW01,9,8,6,2,2
20260105,2026-01-05,SP0036,TM014,NC01,5,4,1,0,0
20260105,2026-01-05,SP0037,TM003,GP01,13,11,6,5,4
20260105,2026-01-05,SP0038,TM014,NC01,5,2,2,2,2
20260105,2026-01-05,SP0039,TM014,NC01,5,2,1,0,0
20260105,2026-01-05,SP0040,TM014,NC01,7,5,4,3,2
20260105,2026-01-05,SP0041,TM006,KZN01,10,7,3,3,3
20260105,2026-01-05,SP0042,TM011,LP01,14,10,5,5,5
20260105,2026-01-05,SP0043,TM002,GP03,8,7,3,2,2
20260105,2026-01-05,SP0044,TM005,WC03,11,9,4,3,2
20260105,2026-01-05,SP0045,TM011,LP01,11,6,3,2,2
20260105,2026-01-05,SP0046,TM009,EC03,10,7,4,3,3
20260105,2026-01-05,SP0047,TM010,FS01,10,9,4,4,2
20260105,2026-01-05,SP0048,TM004,WC03,15,14,8,5,5
20260105,2026-01-05,SP0051,TM014,NC01,6,3,1,1,1
20260105,2026-01-05,SP0052,TM003,GP05,5,4,2,2,0
20260105,2026-01-05,SP0053,TM013,NW01,5,4,3,2,2
20260105,2026-01-05,SP0054,TM010,FS01,9,7,3,2,2
20260105,2026-01-05,SP0055,TM009,EC02,3,2,1,0,0
20260105,2026-01-05,SP0056,TM012,MP02,7,6,3,3,3
20260105,2026-01-05,SP0057,TM004,WC01,2,2,2,1,0
20260105,2026-01-05,SP0058,TM013,NW01,5,5,4,4,3
20260105,2026-01-05,SP0061,TM011,LP02,7,5,4,2,1
20260105,2026-01-05,SP0062,TM011,LP01,5,5,4,3,3
20260105,2026-01-05,SP0063,TM002,GP02,7,7,3,2,2
20260105,2026-01-05,SP0064,TM011,LP01,10,9,4,3,3
20260105,2026-01-05,SP0065,TM005,WC02,6,6,2,1,1
20260105,2026-01-05,SP0066,TM014,NC01,7,6,3,3,2
20260105,2026-01-05,SP0067,TM011,LP01,10,7,4,1,0
20260105,2026-01-05,SP0069,TM009,EC03,9,5,1,0,0
20260105,2026-01-05,SP0071,TM014,NC01,6,5,3,2,0
20260105,2026-01-05,SP0075,TM002,GP04,12,9,7,6,3
20260105,2026-01-05,SP0078,TM008,EC01,9,8,2,2,1
20260105,2026-01-05,SP0079,TM008,EC02,10,8,4,3,2
20260105,2026-01-05,SP0081,TM012,MP02,7,6,5,3,2
20260105,2026-01-05,SP0084,TM006,KZN04,9,7,5,4,4
20260105,2026-01-05,SP0085,TM012,MP02,7,4,1,1,1
20260105,2026-01-05,SP0086,TM010,FS01,9,6,3,2,1
20260105,2026-01-05,SP0087,TM003,GP04,5,4,3,3,2
20260105,2026-01-05,SP0088,TM001,GP05,5,4,1,1,0
20260105,2026-01-05,SP0089,TM012,MP02,6,3,0,0,0
20260105,2026-01-05,SP0090,TM002,GP03,11,10,7,5,1
20260105,2026-01-05,SP0091,TM001,GP04,10,9,4,2,2
20260105,2026-01-05,SP0092,TM002,GP01,7,4,1,0,0
20260105,2026-01-05,SP0093,TM003,GP04,14,12,6,5,5
20260105,2026-01-05,SP0095,TM010,FS02,10,10,3,1,1
20260105,2026-01-05,SP0096,TM008,EC02,10,9,2,2,2
20260105,2026-01-05,SP0098,TM007,KZN03,6,5,3,3,3
20260105,2026-01-05,SP0099,TM006,KZN02,8,8,4,3,2
20260105,2026-01-05,SP0100,TM009,EC03,12,9,6,2,1
20260105,2026-01-05,SP0101,TM006,KZN02,9,6,3,3,2
20260105,2026-01-05,SP0102,TM005,WC01,5,3,1,1,1
20260105,2026-01-05,SP0103,TM009,EC02,6,5,3,3,3
20260105,2026-01-05,SP0104,TM004,WC03,7,6,3,2,0
20260105,2026-01-05,SP0105,TM009,EC03,5,3,2,1,1
20260105,2026-01-05,SP0107,TM005,WC01,8,7,4,2,2
20260105,2026-01-05,SP0108,TM012,MP01,14,8,3,1,1
20260105,2026-01-05,SP0109,TM003,GP05,6,4,2,2,2
20260105,2026-01-05,SP0110,TM006,KZN03,12,11,5,2,1
20260105,2026-01-05,SP0111,TM002,GP04,13,10,6,4,2
20260105,2026-01-05,SP0112,TM011,LP02,13,10,4,4,3
20260105,2026-01-05,SP0113,TM009,EC01,6,5,3,3,2
20260105,2026-01-05,SP0114,TM006,KZN01,9,7,5,3,1
20260105,2026-01-05,SP0116,TM012,MP02,7,4,1,1,1
20260105,2026-01-05,SP0118,TM003,GP01,7,4,1,1,1
20260105,2026-01-05,SP0119,TM002,GP04,11,10,5,5,2
20260105,2026-01-05,SP0120,TM012,MP02,12,12,4,1,0
20260105,2026-01-05,SP0121,TM008,EC03,5,3,1,1,1
20260105,2026-01-05,SP0122,TM006,KZN01,9,8,6,5,3
20260105,2026-01-05,SP0123,TM012,MP01,7,5,2,1,1
20260105,2026-01-05,SP0124,TM014,NC01,6,3,2,0,0
20260105,2026-01-05,SP0125,TM005,WC03,5,1,0,0,0
20260105,2026-01-05,SP0126,TM007,KZN02,6,4,1,0,0
20260105,2026-01-05,SP0127,TM008,EC03,8,6,5,4,3
20260105,2026-01-05,SP0128,TM007,KZN04,15,13,8,5,5
20260105,2026-01-05,SP0129,TM007,KZN04,7,7,2,1,0
20260105,2026-01-05,SP0131,TM012,MP01,16,14,6,4,3
20260105,2026-01-05,SP0132,TM002,GP05,6,4,3,1,1
20260105,2026-01-05,SP0133,TM005,WC03,9,8,7,6,2
20260105,2026-01-05,SP0134,TM002,GP05,13,11,7,4,2
20260105,2026-01-05,SP0135,TM001,GP05,6,4,1,1,0
20260105,2026-01-05,SP0136,TM010,FS02,10,8,4,2,0
20260105,2026-01-05,SP0137,TM006,KZN01,10,8,3,1,1
20260105,2026-01-05,SP0138,TM013,NW01,8,6,1,0,0
20260105,2026-01-05,SP0139,TM010,FS01,12,7,4,3,3
20260105,2026-01-05,SP0140,TM012,MP02,3,2,1,1,0
20260105,2026-01-05,SP0141,TM002,GP04,15,12,4,2,0
20260105,2026-01-05,SP0142,TM002,GP05,11,9,5,4,3
20260105,2026-01-05,SP0144,TM014,NC01,9,9,3,2,2
20260105,2026-01-05,SP0145,TM013,NW01,10,8,5,3,3
20260105,2026-01-05,SP0146,TM008,EC03,6,5,3,2,0
20260105,2026-01-05,SP0147,TM005,WC03,14,10,5,1,1
20260105,2026-01-05,SP0148,TM005,WC04,6,6,3,2,1
20260105,2026-01-05,SP0149,TM013,NW02,9,5,3,3,3
20260105,2026-01-05,SP0154,TM006,KZN04,8,7,2,1,1
20260105,2026-01-05,SP0155,TM007,KZN01,5,4,3,3,2
20260105,2026-01-05,SP0156,TM009,EC03,7,5,1,1,1
20260105,2026-01-05,SP0157,TM005,WC01,8,7,5,3,2
20260105,2026-01-05,SP0158,TM007,KZN01,7,4,4,3,2
20260105,2026-01-05,SP0159,TM006,KZN01,6,3,2,0,0
20260105,2026-01-05,SP0160,TM004,WC03,5,4,3,1,1
20260106,2026-01-06,SP0001,TM001,GP05,10,8,3,2,2
20260106,2026-01-06,SP0003,TM003,GP04,18,13,3,2,0
20260106,2026-01-06,SP0004,TM004,WC03,5,5,4,2,1
20260106,2026-01-06,SP0005,TM005,WC02,3,0,0,0,0
20260106,2026-01-06,SP0006,TM006,KZN03,12,9,6,5,2
20260106,2026-01-06,SP0007,TM007,KZN02,8,6,4,1,1
20260106,2026-01-06,SP0009,TM009,EC02,8,8,3,2,2
20260106,2026-01-06,SP0011,TM011,LP01,4,3,3,1,0
20260106,2026-01-06,SP0012,TM012,MP02,3,2,1,1,1
20260106,2026-01-06,SP0013,TM013,NW01,4,2,1,1,1
20260106,2026-01-06,SP0014,TM014,NC01,4,4,1,0,0
20260106,2026-01-06,SP0015,TM002,GP04,9,8,4,2,1
20260106,2026-01-06,SP0016,TM011,LP02,6,6,5,3,3
20260106,2026-01-06,SP0017,TM007,KZN02,13,8,3,3,3
20260106,2026-01-06,SP0018,TM011,LP01,8,3,2,2,2
20260106,2026-01-06,SP0019,TM012,MP02,9,7,5,5,4
20260106,2026-01-06,SP0021,TM001,GP01,3,2,0,0,0
20260106,2026-01-06,SP0023,TM005,WC02,8,8,4,3,2
20260106,2026-01-06,SP0024,TM001,GP03,7,6,0,0,0
20260106,2026-01-06,SP0026,TM005,WC04,7,4,2,1,0
20260106,2026-01-06,SP0027,TM008,EC02,6,4,3,1,0
20260106,2026-01-06,SP0028,TM010,FS02,10,8,5,5,5
20260106,2026-01-06,SP0029,TM009,EC01,5,5,1,1,1
20260106,2026-01-06,SP0030,TM008,EC01,10,6,5,4,2
20260106,2026-01-06,SP0031,TM009,EC03,4,3,1,0,0
20260106,2026-01-06,SP0032,TM014,NC01,7,5,2,2,2
20260106,2026-01-06,SP0033,TM014,NC01,8,5,3,2,2
20260106,2026-01-06,SP0034,TM013,NW02,6,6,2,1,1
